,Code,Name,Date,Time in UTC,Record Identifier,Status,Latitude,Longitude,Max Wind,Min Pressure,34 kt wind radii maximum extent in northeastern quadrant,34 kt wind radii maximum extent in southeastern quadrant,34 kt wind radii maximum extent in northwestern quadrant,34 kt wind radii maximum extent in southwestern quadrant,50 kt wind radii maximum extent in northeastern quadrant,50 kt wind radii maximum extent in southeastern quadrant,50 kt wind radii maximum extent in northwestern quadrant,50 kt wind radii maximum extent in southwestern quadrant,64 kt wind radii maximum extent in northeastern quadrant,64 kt wind radii maximum extent in southeastern quadrant,64 kt wind radii maximum extent in northwestern quadrant,64 kt wind radii maximum extent in southwestern quadrant,Radius of Max Wind
19834,AL042018,DEBBY,20180809, 0000,, TS, 42.4N,  47.2W,  45,  998,   30,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19835,AL042018,DEBBY,20180809, 0600,, TS, 43.2N,  46.0W,  40, 1000,   30,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19836,AL042018,DEBBY,20180809, 1200,, TS, 44.0N,  44.4W,  40, 1002,    0,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19837,AL052018,ERNESTO,20180816, 1800,, TS, 42.4N,  42.1W,  40, 1007,   90,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19838,AL052018,ERNESTO,20180817, 0000,, TS, 43.5N,  40.2W,  40, 1007,   90,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19839,AL052018,ERNESTO,20180817, 0600,, TS, 44.9N,  37.9W,  40, 1006,   90,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19840,AL052018,ERNESTO,20180817, 1200,, TS, 46.6N,  35.1W,  40, 1005,   70,  140,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19841,AL052018,ERNESTO,20180817, 1800,, TS, 48.3N,  31.8W,  40, 1003,    0,  160,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19842,AL062018,FLORENCE,20180912, 0000,, HU, 27.9N,  68.1W, 120,  943,  150,  130,  100,  140,   80,   60,   50,   70,   50,   45,   40,   45, -999
19843,AL062018,FLORENCE,20180912, 0600,, HU, 28.7N,  69.5W, 115,  945,  150,  140,  110,  140,   80,   65,   60,   70,   60,   50,   40,   50, -999
19844,AL062018,FLORENCE,20180912, 1200,, HU, 29.4N,  70.7W, 115,  945,  150,  140,  110,  130,   90,   80,   60,   70,   60,   60,   40,   50, -999
19845,AL062018,FLORENCE,20180912, 1800,, HU, 30.4N,  71.9W, 110,  949,  170,  140,  110,  140,   90,   80,   60,   70,   60,   60,   40,   50, -999
19846,AL062018,FLORENCE,20180913, 0000,, HU, 31.5N,  73.2W, 105,  955,  170,  140,  110,  140,  110,   80,   70,   80,   70,   60,   50,   60, -999
19847,AL062018,FLORENCE,20180913, 0600,, HU, 32.4N,  74.2W, 100,  955,  170,  150,  110,  140,  100,   90,   70,   80,   70,   60,   50,   60, -999
19848,AL062018,FLORENCE,20180913, 1200,, HU, 33.1N,  75.1W,  95,  954,  170,  150,  120,  140,  100,   90,   80,   80,   70,   60,   50,   60, -999
19849,AL062018,FLORENCE,20180913, 1800,, HU, 33.6N,  76.0W,  90,  953,  170,  150,  120,  140,  100,   90,   80,   80,   70,   60,   50,   60, -999
19850,AL062018,FLORENCE,20180914, 0000,, HU, 34.0N,  76.5W,  90,  952,  170,  150,  130,  100,  100,   80,   80,   70,   70,   60,   50,   50, -999
19851,AL062018,FLORENCE,20180914, 0600,, HU, 34.2N,  77.2W,  85,  952,  170,  150,  130,  100,  100,   80,   80,   70,   70,   60,   60,   50, -999
19852,AL062018,FLORENCE,20180914, 1115, L, HU, 34.2N,  77.8W,  80,  956,  170,  150,  140,   90,  100,   80,   80,   60,   70,   60,   60,   40,   25
19853,AL062018,FLORENCE,20180914, 1200,, HU, 34.1N,  77.9W,  80,  957,  170,  150,  140,   80,  100,   80,   80,   40,   60,   60,   60,   20, -999
19854,AL062018,FLORENCE,20180914, 1800,, HU, 34.0N,  78.4W,  65,  969,  150,  130,  120,   70,   90,   70,   60,   30,    0,   30,   30,    0, -999
19855,AL062018,FLORENCE,20180915, 0000,, TS, 33.9N,  78.8W,  60,  978,  150,  150,  100,   60,   70,   70,   50,   30,    0,    0,    0,    0, -999
19856,AL062018,FLORENCE,20180915, 0600,, TS, 33.7N,  79.3W,  55,  986,  150,  150,   90,   50,   70,   70,    0,    0,    0,    0,    0,    0, -999
19857,AL062018,FLORENCE,20180915, 1200,, TS, 33.6N,  79.5W,  55,  992,  150,  130,   80,   40,   60,  100,    0,    0,    0,    0,    0,    0, -999
19858,AL062018,FLORENCE,20180915, 1800,, TS, 33.6N,  79.8W,  50,  997,  140,  130,    0,    0,    0,  110,    0,    0,    0,    0,    0,    0, -999
19859,AL062018,FLORENCE,20180916, 0000,, TS, 33.6N,  80.2W,  45,  998,  130,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19860,AL062018,FLORENCE,20180916, 0600,, TS, 33.6N,  80.8W,  40,  999,  130,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19861,AL062018,FLORENCE,20180916, 1200,, TS, 33.6N,  81.5W,  35, 1002,    0,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19862,AL062018,FLORENCE,20180916, 1800,, TD, 34.1N,  82.1W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19863,AL062018,FLORENCE,20180917, 0000,, TD, 35.0N,  82.2W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19864,AL062018,FLORENCE,20180917, 0600,, TD, 36.4N,  82.6W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19865,AL072018,GORDON,20180903, 0900, R, TS, 24.6N,  80.0W,  35, 1008,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19866,AL072018,GORDON,20180903, 1115, L, TS, 25.0N,  80.5W,  45, 1006,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19867,AL072018,GORDON,20180903, 1200,, TS, 25.1N,  80.7W,  45, 1006,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19868,AL072018,GORDON,20180903, 1315, L, TS, 25.2N,  80.9W,  45, 1006,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19869,AL072018,GORDON,20180903, 1800,, TS, 25.8N,  81.9W,  50, 1004,   40,   40,   20,   20,   10,    0,    0,   10,    0,    0,    0,    0, -999
19870,AL072018,GORDON,20180904, 0000,, TS, 26.6N,  83.3W,  55, 1003,   40,   50,   20,   50,   10,    0,    0,   10,    0,    0,    0,    0, -999
19871,AL072018,GORDON,20180904, 0600,, TS, 27.2N,  84.9W,  55, 1002,   40,   50,   20,   50,   20,    0,    0,   10,    0,    0,    0,    0, -999
19872,AL072018,GORDON,20180904, 1200,, TS, 28.1N,  86.2W,  55, 1001,   70,   50,   20,   60,   20,    0,    0,    0,    0,    0,    0,    0, -999
19873,AL072018,GORDON,20180904, 1800,, TS, 28.9N,  87.2W,  60, 1000,   70,   50,   20,   60,   20,    0,    0,    0,    0,    0,    0,    0, -999
19874,AL072018,GORDON,20180905, 0000,, TS, 29.8N,  88.0W,  60,  999,   70,   50,   20,   50,   20,    0,    0,    0,    0,    0,    0,    0, -999
19875,AL072018,GORDON,20180905, 0315, L, TS, 30.4N,  88.5W,  60,  996,   70,   50,   20,   50,   20,    0,    0,    0,    0,    0,    0,    0, -999
19876,AL072018,GORDON,20180905, 0600,, TS, 30.9N,  88.9W,  45, 1002,   50,   50,   20,   50,    0,    0,    0,    0,    0,    0,    0,    0, -999
19877,AL072018,GORDON,20180905, 1200,, TD, 31.9N,  89.8W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19878,AL072018,GORDON,20180905, 1800,, TD, 32.5N,  90.4W,  25, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19879,AL072018,GORDON,20180906, 0000,, TD, 33.0N,  90.9W,  20, 1013,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19880,AL072018,GORDON,20180906, 0600,, TD, 33.5N,  91.4W,  20, 1014,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19881,AL072018,GORDON,20180906, 1200,, TD, 33.9N,  91.7W,  15, 1014,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19882,AL082018,HELENE,20180914, 0600,, TS, 29.4N,  37.3W,  60,  989,  130,  100,   80,  100,   60,   50,   40,   40,    0,    0,    0,    0, -999
19883,AL082018,HELENE,20180914, 1200,, TS, 31.8N,  37.2W,  60,  988,  130,  100,   80,  100,   60,   50,   40,   40,    0,    0,    0,    0, -999
19884,AL082018,HELENE,20180914, 1800,, TS, 33.7N,  37.0W,  60,  987,  130,  110,   70,  110,   60,   50,   30,   40,    0,    0,    0,    0, -999
19885,AL082018,HELENE,20180915, 0000,, TS, 35.2N,  36.5W,  60,  986,  140,  120,   70,  120,   50,   50,    0,    0,    0,    0,    0,    0, -999
19886,AL082018,HELENE,20180915, 0600,, TS, 36.9N,  35.7W,  60,  986,  140,  140,   70,  120,   50,   50,    0,    0,    0,    0,    0,    0, -999
19887,AL082018,HELENE,20180915, 1200,, TS, 38.4N,  34.5W,  55,  987,  140,  160,   70,  120,   50,   50,    0,    0,    0,    0,    0,    0, -999
19888,AL082018,HELENE,20180915, 1800,, TS, 39.6N,  32.9W,  55,  989,  140,  160,   70,  120,   50,   50,    0,    0,    0,    0,    0,    0, -999
19889,AL082018,HELENE,20180916, 0000,, TS, 40.6N,  31.5W,  50,  992,  140,  160,   80,  120,   50,   50,    0,    0,    0,    0,    0,    0, -999
19890,AL082018,HELENE,20180916, 0600,, TS, 41.8N,  29.6W,  45,  993,  130,  180,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
19891,AL102018,JOYCE,20180914, 0000,, TS, 33.1N,  44.4W,  35, 1002,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19892,AL102018,JOYCE,20180914, 0600,, TS, 32.5N,  44.8W,  35, 1001,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19893,AL102018,JOYCE,20180914, 1200,, TS, 31.8N,  44.9W,  35, 1000,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19894,AL102018,JOYCE,20180914, 1800,, TS, 31.5N,  44.5W,  40,  997,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19895,AL102018,JOYCE,20180915, 0000,, TS, 31.4N,  43.9W,  45,  995,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19896,AL102018,JOYCE,20180915, 0600,, TS, 31.5N,  42.8W,  45,  995,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19897,AL102018,JOYCE,20180915, 1200,, TS, 31.9N,  41.6W,  40, 1001,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19898,AL102018,JOYCE,20180915, 1800,, TS, 32.5N,  40.3W,  40, 1003,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19899,AL102018,JOYCE,20180916, 0000,, TS, 33.2N,  38.8W,  35, 1005,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19900,AL102018,JOYCE,20180916, 0600,, TS, 33.8N,  37.1W,  35, 1006,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19901,AL102018,JOYCE,20180916, 1200,, TD, 34.3N,  35.2W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19902,AL102018,JOYCE,20180916, 1800,, TD, 34.4N,  33.2W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19903,AL102018,JOYCE,20180917, 0000,, TD, 34.3N,  31.4W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19904,AL102018,JOYCE,20180917, 0600,, TD, 34.2N,  30.1W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19905,AL102018,JOYCE,20180917, 1200,, TD, 34.1N,  28.9W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19906,AL102018,JOYCE,20180917, 1800,, TD, 33.9N,  28.0W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19907,AL102018,JOYCE,20180918, 0000,, TD, 33.5N,  27.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19908,AL102018,JOYCE,20180918, 0600,, TD, 32.8N,  27.3W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19909,AL102018,JOYCE,20180918, 1200,, TD, 32.0N,  27.3W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19910,AL102018,JOYCE,20180918, 1800,, TD, 31.1N,  27.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19911,AL132018,LESLIE,20180929, 1800,, TS, 34.3N,  51.3W,  45,  991,  200,  150,  100,  180,    0,    0,    0,    0,    0,    0,    0,    0, -999
19912,AL132018,LESLIE,20180930, 0000,, TS, 34.0N,  51.7W,  45,  991,  200,  150,  100,  180,    0,    0,    0,    0,    0,    0,    0,    0, -999
19913,AL132018,LESLIE,20180930, 0600,, TS, 33.8N,  52.2W,  45,  991,  180,  150,  100,  180,    0,    0,    0,    0,    0,    0,    0,    0, -999
19914,AL132018,LESLIE,20180930, 1200,, TS, 33.7N,  52.6W,  45,  991,  180,  130,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
19915,AL132018,LESLIE,20180930, 1800,, TS, 33.6N,  53.0W,  45,  991,  180,  130,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
19916,AL132018,LESLIE,20181001, 0000,, TS, 33.5N,  53.4W,  45,  991,  150,  120,   80,  110,    0,    0,    0,    0,    0,    0,    0,    0, -999
19917,AL132018,LESLIE,20181001, 0600,, TS, 33.3N,  53.7W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0, -999
19918,AL132018,LESLIE,20181001, 1200,, TS, 33.1N,  54.1W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0, -999
19919,AL132018,LESLIE,20181001, 1800,, TS, 32.8N,  54.4W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0, -999
19920,AL132018,LESLIE,20181002, 0000,, TS, 32.4N,  54.9W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0, -999
19921,AL132018,LESLIE,20181002, 0600,, TS, 31.9N,  55.4W,  55,  989,  140,  110,   80,  110,   50,   50,    0,   50,    0,    0,    0,    0, -999
19922,AL132018,LESLIE,20181002, 1200,, TS, 31.2N,  55.9W,  55,  989,  140,  110,  110,  120,   50,   50,    0,   50,    0,    0,    0,    0, -999
19923,AL132018,LESLIE,20181002, 1800,, TS, 30.4N,  56.2W,  60,  986,  140,  100,  160,  200,   70,   50,    0,   80,    0,    0,    0,    0, -999
19924,AL132018,LESLIE,20181003, 0000,, TS, 29.8N,  56.6W,  60,  984,  140,  100,  160,  200,   70,   50,    0,   80,    0,    0,    0,    0, -999
19925,AL132018,LESLIE,20181003, 0600,, HU, 29.6N,  56.8W,  65,  980,  140,  130,  150,  200,   70,   50,   50,   90,   30,   30,    0,    0, -999
19926,AL132018,LESLIE,20181003, 1200,, HU, 29.5N,  56.8W,  75,  972,  140,  130,  150,  200,   70,   50,   50,   90,   30,   30,    0,    0, -999
19927,AL132018,LESLIE,20181003, 1800,, HU, 29.8N,  56.9W,  75,  970,  140,  130,  150,  180,   70,   50,   50,   80,   30,   30,   30,   30, -999
19928,AL132018,LESLIE,20181004, 0000,, HU, 30.3N,  57.0W,  75,  972,  140,  130,  150,  180,   70,   50,   50,   80,   30,   30,   30,   30, -999
19929,AL132018,LESLIE,20181004, 0600,, HU, 30.9N,  57.1W,  70,  976,  160,  160,  150,  180,   90,   80,   70,   80,   40,   30,   30,   30, -999
19930,AL132018,LESLIE,20181004, 1200,, HU, 31.7N,  57.2W,  65,  979,  200,  180,  160,  190,  110,  120,  100,  110,   35,   25,   25,   25, -999
19931,AL132018,LESLIE,20181004, 1800,, TS, 32.8N,  57.3W,  60,  982,  250,  180,  160,  190,  110,  120,  100,  110,    0,    0,    0,    0, -999
19932,AL132018,LESLIE,20181005, 0000,, TS, 34.2N,  57.6W,  55,  984,  250,  180,  160,  190,  110,  120,  100,  110,    0,    0,    0,    0, -999
19933,AL132018,LESLIE,20181005, 0600,, TS, 35.2N,  58.2W,  55,  986,  250,  220,  190,  200,  130,  130,  120,    0,    0,    0,    0,    0, -999
19934,AL132018,LESLIE,20181005, 1200,, TS, 35.9N,  58.3W,  55,  986,  250,  220,  190,  200,  120,  120,  110,    0,    0,    0,    0,    0, -999
19935,AL132018,LESLIE,20181005, 1800,, TS, 36.2N,  58.1W,  50,  987,  250,  220,  190,  220,   90,  100,   90,    0,    0,    0,    0,    0, -999
19936,AL132018,LESLIE,20181006, 0000,, TS, 36.5N,  57.6W,  50,  987,  250,  220,  190,  220,   90,  100,   90,    0,    0,    0,    0,    0, -999
19937,AL132018,LESLIE,20181006, 0600,, TS, 36.9N,  57.0W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0, -999
19938,AL132018,LESLIE,20181006, 1200,, TS, 37.4N,  56.4W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0, -999
19939,AL132018,LESLIE,20181006, 1800,, TS, 37.5N,  55.1W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0, -999
19940,AL132018,LESLIE,20181007, 0000,, TS, 37.4N,  53.7W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0, -999
19941,AL132018,LESLIE,20181007, 0600,, TS, 37.1N,  52.5W,  50,  987,  240,  240,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0, -999
19942,AL132018,LESLIE,20181007, 1200,, TS, 36.5N,  51.6W,  50,  987,  240,  240,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0, -999
19943,AL132018,LESLIE,20181007, 1800,, TS, 36.1N,  50.5W,  50,  987,  200,  200,  180,  180,   90,   90,    0,    0,    0,    0,    0,    0, -999
19944,AL132018,LESLIE,20181008, 0000,, TS, 35.8N,  49.4W,  45,  989,  150,  200,  180,  200,    0,    0,    0,    0,    0,    0,    0,    0, -999
19945,AL132018,LESLIE,20181008, 0600,, TS, 35.5N,  48.5W,  45,  989,  150,  200,  180,  200,    0,    0,    0,    0,    0,    0,    0,    0, -999
19946,AL132018,LESLIE,20181008, 1200,, TS, 34.9N,  47.4W,  45,  989,  150,  200,  180,  200,    0,    0,    0,    0,    0,    0,    0,    0, -999
19947,AL132018,LESLIE,20181008, 1800,, TS, 34.3N,  46.2W,  50,  986,  120,  150,  150,  270,    0,   50,   50,    0,    0,    0,    0,    0, -999
19948,AL132018,LESLIE,20181009, 0000,, TS, 33.5N,  45.1W,  55,  983,  120,  150,  150,  270,    0,   50,   50,    0,    0,    0,    0,    0, -999
19949,AL132018,LESLIE,20181009, 0600,, TS, 32.7N,  44.2W,  55,  983,  120,  150,  150,  270,    0,   50,   50,    0,    0,    0,    0,    0, -999
19950,AL132018,LESLIE,20181009, 1200,, TS, 31.6N,  43.6W,  55,  983,  120,  120,  180,  270,    0,   50,   50,    0,    0,    0,    0,    0, -999
19951,AL132018,LESLIE,20181009, 1800,, TS, 30.7N,  43.1W,  60,  983,  120,  120,  180,  270,    0,   50,   50,    0,    0,    0,    0,    0, -999
19952,AL132018,LESLIE,20181010, 0000,, HU, 29.8N,  42.7W,  65,  981,  120,   90,  120,  270,   40,   40,   40,   40,    0,   20,   20,    0, -999
19953,AL132018,LESLIE,20181010, 0600,, HU, 28.8N,  42.7W,  65,  981,  120,   90,  120,  240,   40,   40,   40,   40,    0,   20,   20,    0, -999
19954,AL132018,LESLIE,20181010, 1200,, HU, 28.1N,  42.5W,  65,  980,  110,  100,  120,  240,   40,   40,   40,   40,    0,   20,   20,    0, -999
19955,AL132018,LESLIE,20181010, 1800,, HU, 27.7N,  42.2W,  65,  980,  100,  130,  130,  240,   40,   50,   40,   40,    0,   20,   20,    0, -999
19956,AL132018,LESLIE,20181011, 0000,, HU, 27.7N,  41.6W,  70,  978,  100,  130,  130,  210,   40,   50,   50,   40,    0,   20,   25,    0, -999
19957,AL132018,LESLIE,20181011, 0600,, HU, 28.1N,  40.7W,  70,  978,  100,  130,  130,  210,   40,   50,   50,   40,    0,   20,   25,    0, -999
19958,AL132018,LESLIE,20181011, 1200,, HU, 28.8N,  39.3W,  70,  978,  140,  160,  160,  210,   40,   50,   50,   40,    0,   25,   25,    0, -999
19959,AL132018,LESLIE,20181011, 1800,, HU, 29.5N,  37.5W,  75,  976,  140,  160,  160,  210,   40,   80,   80,   40,    0,   40,   40,    0, -999
19960,AL132018,LESLIE,20181012, 0000,, HU, 30.4N,  35.2W,  80,  968,  140,  180,  160,  180,   50,  100,  100,   50,    0,   65,   65,    0, -999
19961,AL132018,LESLIE,20181012, 0600,, HU, 31.4N,  32.5W,  80,  968,  140,  180,  160,  180,   50,  100,  100,   50,    0,   65,   65,    0, -999
19962,AL132018,LESLIE,20181012, 1200,, HU, 32.6N,  29.6W,  75,  971,  140,  180,  180,  180,   50,   90,   70,   30,    0,   60,   50,    0, -999
19963,AL132018,LESLIE,20181012, 1800,, HU, 33.4N,  26.3W,  75,  971,  140,  180,  180,  180,   50,   90,   70,   30,    0,   60,   50,    0, -999
19964,AL132018,LESLIE,20181013, 0000,, HU, 34.2N,  22.4W,  70,  976,  140,  180,  180,  150,   50,   90,   90,    0,    0,   50,   50,    0, -999
19965,AL132018,LESLIE,20181013, 0600,, HU, 35.5N,  18.3W,  65,  977,  140,  180,  180,  150,   50,   90,   90,    0,    0,   50,   50,    0, -999
19966,AL132018,LESLIE,20181013, 1200,, HU, 37.2N,  14.1W,  65,  979,  140,  180,  180,  150,   50,   90,   90,    0,    0,   50,   50,    0, -999
19967,AL142018,MICHAEL,20181009, 1200,, HU, 24.6N,  86.2W,  90,  968,  160,  140,   70,  140,   70,   50,   30,   50,   30,   30,   20,   30, -999
19968,AL142018,MICHAEL,20181009, 1800,, HU, 25.6N,  86.4W, 100,  961,  160,  140,   70,  140,   70,   50,   30,   50,   40,   30,   20,   30, -999
19969,AL142018,MICHAEL,20181010, 0000,, HU, 26.6N,  86.5W, 110,  952,  160,  140,   70,  140,   70,   60,   30,   50,   40,   30,   20,   30, -999
19970,AL142018,MICHAEL,20181010, 0600,, HU, 27.7N,  86.6W, 120,  945,  160,  140,   70,  140,   80,   80,   30,   50,   40,   30,   20,   30, -999
19971,AL142018,MICHAEL,20181010, 1200,, HU, 29.0N,  86.3W, 125,  934,  150,  140,   80,  120,   80,   80,   40,   50,   40,   35,   25,   30, -999
19972,AL142018,MICHAEL,20181010, 1730, L, HU, 30.0N,  85.5W, 140,  919,   90,  140,  100,   80,   60,   80,   50,   50,   35,   35,   25,   25,   10
19973,AL142018,MICHAEL,20181010, 1800,, HU, 30.2N,  85.4W, 135,  920,   90,  140,  100,   80,   60,   80,   50,   50,   35,   35,   25,   25, -999
19974,AL142018,MICHAEL,20181011, 0000,, HU, 31.5N,  84.5W,  80,  957,   60,  140,   60,   40,   40,   40,   30,   20,   25,   25,    0,    0, -999
19975,AL142018,MICHAEL,20181011, 0600,, TS, 32.8N,  83.2W,  50,  979,   50,  140,   50,    0,    0,   20,    0,    0,    0,    0,    0,    0, -999
19976,AL142018,MICHAEL,20181011, 1200,, TS, 34.1N,  81.7W,  45,  987,    0,  160,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19977,AL142018,MICHAEL,20181011, 1800,, TS, 35.6N,  80.0W,  45,  991,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
19978,AL162018,OSCAR,20181030, 0600,, HU, 28.0N,  58.4W,  90,  970,   70,   50,   50,   60,   30,   20,   20,   30,   15,   10,   10,   15, -999
