disasterNumber,declarationTitle,state,Date,fipsStateCode,fipsCountyCode,year,county,validReg_own,DamageBetween1and1000,DamageBetween10001and2000,DamageBetween20001and3000,DamageGreaterThan3000,validReg_rent,ModerateDamage_rent,MajorDamage_rent,SubstDamage_rent,fipsCode,LATITUDE_county,LONGITUDE_county
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,97,2022,Mayaguez (Municipio),15470.0,1309.0,34.0,1.0,1.0,14834.0,89.0,1.0,0.0,72097,18.222234,-66.430406
4560,HURRICANE ISAIAS,PR,2020-07-29 00:00:00+00:00,72,97,2020,Mayaguez (Municipio),314.0,155.0,9.0,2.0,0.0,162.0,42.0,9.0,0.0,72097,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,97,2017,Mayaguez (Municipio),14307.0,4241.0,231.0,16.0,21.0,10395.0,294.0,87.0,0.0,72097,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,99,2022,Moca (Municipio),10300.0,589.0,6.0,0.0,1.0,4090.0,18.0,2.0,0.0,72099,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,99,2017,Moca (Municipio),8603.0,3105.0,248.0,29.0,38.0,2556.0,120.0,50.0,0.0,72099,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,101,2022,Morovis (Municipio),8120.0,478.0,5.0,1.0,1.0,3705.0,9.0,0.0,0.0,72101,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,101,2017,Morovis (Municipio),7588.0,4039.0,442.0,91.0,88.0,2214.0,164.0,73.0,0.0,72101,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,103,2022,Naguabo (Municipio),6167.0,506.0,6.0,0.0,0.0,2839.0,7.0,2.0,0.0,72103,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,103,2017,Naguabo (Municipio),6183.0,3676.0,178.0,53.0,67.0,1972.0,210.0,36.0,0.0,72103,18.222234,-66.430406
4040,TROPICAL STORM MARIA,PR,2011-09-08 00:00:00+00:00,72,103,2011,Naguabo (Municipio),297.0,29.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,72103,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,103,2011,Naguabo (Municipio),1665.0,995.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,72103,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,105,2022,Naranjito (Municipio),7737.0,528.0,59.0,0.0,0.0,3739.0,34.0,3.0,0.0,72105,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,105,2017,Naranjito (Municipio),7412.0,4258.0,382.0,88.0,108.0,2235.0,208.0,86.0,0.0,72105,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,105,2011,Naranjito (Municipio),1514.0,978.0,2.0,0.0,1.0,547.0,0.0,0.0,0.0,72105,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,107,2022,Orocovis (Municipio),6576.0,819.0,100.0,5.0,1.0,2941.0,33.0,0.0,0.0,72107,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,107,2017,Orocovis (Municipio),6066.0,3892.0,310.0,50.0,82.0,1733.0,173.0,48.0,0.0,72107,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,107,2011,Orocovis (Municipio),2446.0,1805.0,3.0,0.0,0.0,810.0,0.0,0.0,0.0,72107,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,109,2022,Patillas (Municipio),4982.0,565.0,48.0,0.0,0.0,1858.0,36.0,0.0,0.0,72109,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,109,2017,Patillas (Municipio),4708.0,2445.0,194.0,42.0,50.0,1304.0,84.0,52.0,0.0,72109,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,109,2011,Patillas (Municipio),453.0,208.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,72109,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,111,2022,Penuelas (Municipio),5956.0,569.0,6.0,0.0,2.0,2018.0,21.0,2.0,0.0,72111,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,111,2017,Penuelas (Municipio),5046.0,1943.0,102.0,20.0,28.0,1344.0,78.0,22.0,0.0,72111,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,113,2022,Ponce (Municipio),34770.0,3604.0,100.0,12.0,7.0,21904.0,175.0,10.0,0.0,72113,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,113,2017,Ponce (Municipio),33100.0,11084.0,676.0,134.0,219.0,16743.0,585.0,168.0,0.0,72113,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,113,2011,Ponce (Municipio),374.0,260.0,2.0,0.0,0.0,111.0,0.0,0.0,0.0,72113,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,115,2022,Quebradillas (Municipio),6073.0,197.0,2.0,0.0,0.0,2790.0,11.0,0.0,0.0,72115,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,115,2017,Quebradillas (Municipio),5843.0,1913.0,81.0,11.0,4.0,2041.0,83.0,19.0,0.0,72115,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,117,2022,Rincon (Municipio),3942.0,364.0,10.0,0.0,0.0,1593.0,8.0,0.0,0.0,72117,18.222234,-66.430406
4560,HURRICANE ISAIAS,PR,2020-07-29 00:00:00+00:00,72,117,2020,Rincon (Municipio),122.0,50.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,72117,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,117,2017,Rincon (Municipio),3587.0,1330.0,64.0,10.0,11.0,1073.0,49.0,13.0,0.0,72117,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,119,2022,Rio Grande (Municipio),11727.0,933.0,5.0,0.0,0.0,5416.0,13.0,0.0,0.0,72119,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,119,2017,Rio Grande (Municipio),12001.0,5714.0,257.0,44.0,71.0,3926.0,226.0,48.0,0.0,72119,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,119,2011,Rio Grande (Municipio),1708.0,1235.0,3.0,3.0,1.0,423.0,0.0,0.0,0.0,72119,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,121,2022,Sabana Grande (Municipio),6228.0,507.0,11.0,0.0,2.0,2439.0,7.0,1.0,0.0,72121,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,121,2017,Sabana Grande (Municipio),5834.0,1110.0,27.0,1.0,2.0,1863.0,15.0,8.0,0.0,72121,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,123,2022,Salinas (Municipio),8493.0,1506.0,118.0,6.0,2.0,3129.0,185.0,2.0,0.0,72123,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,123,2017,Salinas (Municipio),7946.0,4361.0,414.0,67.0,120.0,2093.0,219.0,79.0,0.0,72123,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,125,2022,San German (Municipio),8325.0,492.0,19.0,0.0,0.0,3827.0,17.0,3.0,0.0,72125,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,125,2017,San German (Municipio),7340.0,1771.0,34.0,6.0,9.0,2932.0,40.0,10.0,0.0,72125,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,127,2022,San Juan (Municipio),48131.0,1994.0,13.0,2.0,1.0,73401.0,138.0,1.0,0.0,72127,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,127,2017,San Juan (Municipio),58672.0,18002.0,636.0,94.0,129.0,63249.0,2168.0,440.0,0.0,72127,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,127,2011,San Juan (Municipio),2318.0,1409.0,18.0,2.0,5.0,4291.0,0.0,0.0,0.0,72127,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,129,2022,San Lorenzo (Municipio),10025.0,779.0,98.0,2.0,0.0,4502.0,29.0,0.0,0.0,72129,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,129,2017,San Lorenzo (Municipio),9043.0,4279.0,167.0,36.0,50.0,2898.0,128.0,42.0,0.0,72129,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,129,2011,San Lorenzo (Municipio),1173.0,710.0,1.0,0.0,0.0,312.0,0.0,0.0,0.0,72129,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,131,2022,San Sebastian (Municipio),9981.0,451.0,4.0,1.0,0.0,5492.0,13.0,1.0,0.0,72131,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,131,2017,San Sebastian (Municipio),8433.0,2770.0,195.0,33.0,18.0,3276.0,127.0,46.0,0.0,72131,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,133,2022,Santa Isabel (Municipio),6024.0,936.0,22.0,0.0,1.0,2241.0,79.0,2.0,0.0,72133,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,133,2017,Santa Isabel (Municipio),5810.0,2647.0,194.0,18.0,38.0,1768.0,151.0,50.0,0.0,72133,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,135,2022,Toa Alta (Municipio),15246.0,730.0,19.0,1.0,1.0,6260.0,24.0,0.0,0.0,72135,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,135,2017,Toa Alta (Municipio),16509.0,5753.0,438.0,98.0,188.0,4417.0,171.0,95.0,0.0,72135,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,137,2022,Toa Baja (Municipio),18148.0,1233.0,189.0,43.0,4.0,10338.0,214.0,51.0,0.0,72137,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,137,2017,Toa Baja (Municipio),19854.0,9364.0,1029.0,140.0,121.0,7720.0,806.0,397.0,0.0,72137,18.222234,-66.430406
4336,HURRICANE IRMA,PR,2017-09-05 00:00:00+00:00,72,137,2017,Toa Baja (Municipio),452.0,94.0,5.0,1.0,1.0,182.0,6.0,0.0,0.0,72137,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,139,2022,Trujillo Alto (Municipio),12592.0,570.0,9.0,0.0,0.0,7959.0,53.0,1.0,0.0,72139,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,139,2017,Trujillo Alto (Municipio),14246.0,5268.0,220.0,45.0,40.0,6541.0,284.0,63.0,0.0,72139,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,139,2011,Trujillo Alto (Municipio),550.0,341.0,2.0,0.0,0.0,510.0,0.0,0.0,0.0,72139,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,141,2022,Utuado (Municipio),7858.0,755.0,28.0,2.0,0.0,4087.0,40.0,0.0,0.0,72141,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,141,2017,Utuado (Municipio),7349.0,3418.0,334.0,52.0,61.0,2702.0,203.0,113.0,0.0,72141,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,143,2022,Vega Alta (Municipio),8867.0,484.0,11.0,0.0,0.0,4146.0,28.0,0.0,0.0,72143,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,143,2017,Vega Alta (Municipio),8144.0,3135.0,367.0,85.0,55.0,2679.0,132.0,57.0,0.0,72143,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,145,2022,Vega Baja (Municipio),14696.0,1005.0,17.0,1.0,0.0,7264.0,70.0,4.0,0.0,72145,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,145,2017,Vega Baja (Municipio),14203.0,5777.0,500.0,75.0,67.0,4626.0,293.0,120.0,0.0,72145,18.222234,-66.430406
4336,HURRICANE IRMA,PR,2017-09-05 00:00:00+00:00,72,145,2017,Vega Baja (Municipio),517.0,100.0,3.0,0.0,3.0,186.0,9.0,1.0,0.0,72145,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,145,2011,Vega Baja (Municipio),932.0,626.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,72145,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,147,2022,Vieques (Municipio),1453.0,75.0,1.0,0.0,0.0,805.0,2.0,0.0,0.0,72147,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,147,2017,Vieques (Municipio),2004.0,1254.0,80.0,18.0,100.0,668.0,122.0,27.0,0.0,72147,18.222234,-66.430406
4336,HURRICANE IRMA,PR,2017-09-05 00:00:00+00:00,72,147,2017,Vieques (Municipio),278.0,139.0,8.0,1.0,16.0,71.0,13.0,3.0,0.0,72147,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,147,2011,Vieques (Municipio),482.0,305.0,0.0,1.0,1.0,146.0,0.0,0.0,0.0,72147,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,149,2022,Villalba (Municipio),6512.0,761.0,14.0,1.0,0.0,2393.0,7.0,0.0,0.0,72149,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,149,2017,Villalba (Municipio),6117.0,2941.0,155.0,35.0,30.0,1587.0,78.0,48.0,0.0,72149,18.222234,-66.430406
4017,HURRICANE IRENE,PR,2011-08-21 00:00:00+00:00,72,149,2011,Villalba (Municipio),1202.0,844.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,72149,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,151,2022,Yabucoa (Municipio),9473.0,1265.0,101.0,1.0,0.0,3239.0,61.0,2.0,0.0,72151,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,151,2017,Yabucoa (Municipio),8882.0,5813.0,328.0,73.0,113.0,1996.0,193.0,63.0,0.0,72151,18.222234,-66.430406
4040,TROPICAL STORM MARIA,PR,2011-09-08 00:00:00+00:00,72,151,2011,Yabucoa (Municipio),2026.0,1289.0,2.0,0.0,1.0,480.0,7.0,1.0,1.0,72151,18.222234,-66.430406
4671,HURRICANE FIONA,PR,2022-09-17 00:00:00+00:00,72,153,2022,Yauco (Municipio),10312.0,778.0,30.0,1.0,1.0,3740.0,39.0,3.0,0.0,72153,18.222234,-66.430406
4339,HURRICANE MARIA,PR,2017-09-17 00:00:00+00:00,72,153,2017,Yauco (Municipio),10196.0,2779.0,126.0,16.0,18.0,3030.0,114.0,26.0,0.0,72153,18.222234,-66.430406
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,5,2021,Amite (County),484.0,198.0,2.0,0.0,0.0,69.0,10.0,0.0,0.0,28005,31.187109,-90.807611
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,5,2012,Amite (County),444.0,216.0,0.0,0.0,2.0,72.0,7.0,1.0,2.0,28005,31.187109,-90.807611
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,5,2005,Amite (County),2450.0,1441.0,1.0,0.0,4.0,558.0,0.0,0.0,0.0,28005,31.187109,-90.807611
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,45,2021,Hancock (County),287.0,137.0,26.0,3.0,0.0,86.0,20.0,0.0,0.0,28045,30.379142,-89.404092
4576,HURRICANE ZETA,MS,2020-10-28 00:00:00+00:00,28,45,2020,Hancock (County),1302.0,440.0,12.0,6.0,3.0,244.0,49.0,4.0,0.0,28045,30.379142,-89.404092
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,45,2012,Hancock (County),1442.0,781.0,49.0,19.0,4.0,705.0,96.0,28.0,18.0,28045,30.379142,-89.404092
1794,HURRICANE GUSTAV,MS,2008-08-28 00:00:00+00:00,28,45,2008,Hancock (County),612.0,349.0,34.0,15.0,2.0,348.0,0.0,0.0,0.0,28045,30.379142,-89.404092
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,45,2005,Hancock (County),16809.0,3504.0,2572.0,1367.0,4250.0,9640.0,0.0,0.0,0.0,28045,30.379142,-89.404092
1550,HURRICANE IVAN,MS,2004-09-13 00:00:00+00:00,28,45,2004,Hancock (County),49.0,32.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,28045,30.379142,-89.404092
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,47,2021,Harrison (County),734.0,344.0,61.0,4.0,2.0,710.0,131.0,2.0,0.0,28047,30.434161,-89.063779
4576,HURRICANE ZETA,MS,2020-10-28 00:00:00+00:00,28,47,2020,Harrison (County),6134.0,2073.0,68.0,15.0,6.0,3956.0,1116.0,48.0,0.0,28047,30.434161,-89.063779
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,47,2012,Harrison (County),2473.0,1413.0,27.0,6.0,2.0,2811.0,285.0,7.0,46.0,28047,30.434161,-89.063779
1794,HURRICANE GUSTAV,MS,2008-08-28 00:00:00+00:00,28,47,2008,Harrison (County),499.0,180.0,1.0,2.0,2.0,531.0,0.0,0.0,0.0,28047,30.434161,-89.063779
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,47,2005,Harrison (County),51864.0,20238.0,4346.0,1858.0,5033.0,53276.0,0.0,0.0,0.0,28047,30.434161,-89.063779
1550,HURRICANE IVAN,MS,2004-09-13 00:00:00+00:00,28,47,2004,Harrison (County),573.0,363.0,3.0,1.0,2.0,450.0,0.0,0.0,0.0,28047,30.434161,-89.063779
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,59,2021,Jackson (County),652.0,317.0,42.0,6.0,0.0,919.0,262.0,0.0,0.0,28059,30.443696,-88.66863
4576,HURRICANE ZETA,MS,2020-10-28 00:00:00+00:00,28,59,2020,Jackson (County),2014.0,668.0,32.0,6.0,3.0,1276.0,486.0,10.0,0.0,28059,30.443696,-88.66863
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,59,2012,Jackson (County),2834.0,1595.0,140.0,48.0,11.0,2283.0,348.0,16.0,98.0,28059,30.443696,-88.66863
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,59,2005,Jackson (County),35336.0,12529.0,4384.0,3401.0,2706.0,21512.0,0.0,0.0,0.0,28059,30.443696,-88.66863
1550,HURRICANE IVAN,MS,2004-09-13 00:00:00+00:00,28,59,2004,Jackson (County),1801.0,1191.0,5.0,0.0,9.0,1356.0,0.0,0.0,0.0,28059,30.443696,-88.66863
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,109,2021,Pearl River (County),351.0,167.0,6.0,0.0,0.0,136.0,19.0,1.0,0.0,28109,30.640759,-89.631685
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,109,2012,Pearl River (County),1683.0,949.0,63.0,33.0,17.0,668.0,78.0,10.0,40.0,28109,30.640759,-89.631685
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,109,2005,Pearl River (County),16052.0,9801.0,264.0,46.0,219.0,6737.0,0.0,0.0,0.0,28109,30.640759,-89.631685
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,113,2021,Pike (County),1382.0,560.0,10.0,3.0,2.0,684.0,64.0,2.0,0.0,28113,31.219047,-90.435044
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,113,2012,Pike (County),1672.0,1045.0,9.0,0.0,3.0,704.0,77.0,9.0,9.0,28113,31.219047,-90.435044
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,113,2005,Pike (County),8680.0,4946.0,28.0,3.0,32.0,3994.0,0.0,0.0,0.0,28113,31.219047,-90.435044
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,147,2021,Walthall (County),650.0,361.0,3.0,0.0,0.0,173.0,23.0,0.0,0.0,28147,31.150842,-90.122962
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,147,2012,Walthall (County),975.0,702.0,5.0,2.0,3.0,239.0,45.0,2.0,1.0,28147,31.150842,-90.122962
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,147,2005,Walthall (County),4397.0,2671.0,61.0,2.0,37.0,1239.0,0.0,0.0,0.0,28147,31.150842,-90.122962
4626,HURRICANE IDA,MS,2021-08-28 00:00:00+00:00,28,157,2021,Wilkinson (County),155.0,54.0,1.0,0.0,0.0,26.0,6.0,0.0,0.0,28157,31.123212,-91.245215
4081,HURRICANE ISAAC,MS,2012-08-26 00:00:00+00:00,28,157,2012,Wilkinson (County),301.0,176.0,0.0,0.0,0.0,66.0,16.0,1.0,2.0,28157,31.123212,-91.245215
1794,HURRICANE GUSTAV,MS,2008-08-28 00:00:00+00:00,28,157,2008,Wilkinson (County),484.0,313.0,3.0,1.0,1.0,173.0,0.0,0.0,0.0,28157,31.123212,-91.245215
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,157,2005,Wilkinson (County),1496.0,927.0,4.0,0.0,1.0,424.0,0.0,0.0,0.0,28157,31.123212,-91.245215
4617,REMNANTS OF TROPICAL STORM FRED,NC,2021-08-16 00:00:00+00:00,37,21,2021,Buncombe (County),669.0,265.0,7.0,6.0,4.0,295.0,12.0,1.0,0.0,37021,35.585308,-82.551811
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,21,2004,Buncombe (County),1362.0,910.0,64.0,11.0,20.0,245.0,0.0,0.0,0.0,37021,35.585308,-82.551811
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,21,2004,Buncombe (County),586.0,378.0,22.0,9.0,13.0,155.0,0.0,0.0,0.0,37021,35.585308,-82.551811
4617,REMNANTS OF TROPICAL STORM FRED,NC,2021-08-16 00:00:00+00:00,37,87,2021,Haywood (County),871.0,319.0,73.0,23.0,28.0,399.0,86.0,19.0,0.0,37087,35.518934,-82.943122
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,87,2004,Haywood (County),807.0,496.0,71.0,14.0,28.0,207.0,0.0,0.0,0.0,37087,35.518934,-82.943122
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,87,2004,Haywood (County),482.0,215.0,65.0,54.0,46.0,201.0,0.0,0.0,0.0,37087,35.518934,-82.943122
4617,REMNANTS OF TROPICAL STORM FRED,NC,2021-08-16 00:00:00+00:00,37,175,2021,Transylvania (County),107.0,31.0,1.0,1.0,1.0,228.0,10.0,0.0,0.0,37175,35.210116,-82.743077
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,175,2004,Transylvania (County),239.0,126.0,3.0,0.0,2.0,23.0,0.0,0.0,0.0,37175,35.210116,-82.743077
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,175,2004,Transylvania (County),106.0,61.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,37175,35.210116,-82.743077
4611,HURRICANE IDA,LA,2021-08-26 00:00:00+00:00,22,5,2021,Ascension (Parish),18335.0,2631.0,217.0,47.0,36.0,10622.0,799.0,61.0,0.0,22005,30.254386,-90.934071
4080,HURRICANE ISAAC,LA,2012-08-26 00:00:00+00:00,22,5,2012,Ascension (Parish),2034.0,1075.0,22.0,6.0,6.0,949.0,111.0,11.0,39.0,22005,30.254386,-90.934071
1786,HURRICANE GUSTAV ,LA,2008-09-01 00:00:00+00:00,22,5,2008,Ascension (Parish),8631.0,3430.0,130.0,37.0,75.0,3108.0,0.0,0.0,0.0,22005,30.254386,-90.934071
1607,HURRICANE RITA ,LA,2005-09-23 00:00:00+00:00,22,5,2005,Ascension (Parish),1752.0,717.0,10.0,0.0,2.0,1104.0,0.0,0.0,0.0,22005,30.254386,-90.934071
1603,HURRICANE KATRINA,LA,2005-08-29 00:00:00+00:00,22,5,2005,Ascension (Parish),6758.0,3324.0,17.0,3.0,21.0,3255.0,0.0,0.0,0.0,22005,30.254386,-90.934071
4817,HURRICANE FRANCINE,LA,2024-09-09 00:00:00+00:00,22,5,2024,Ascension (Parish),2706.0,1035.0,75.0,7.0,2.0,1753.0,150.0,1.0,0.0,22005,30.254386,-90.934071
4611,HURRICANE IDA,LA,2021-08-26 00:00:00+00:00,22,7,2021,Assumption (Parish),3563.0,1089.0,89.0,17.0,9.0,2152.0,257.0,20.0,0.0,22007,29.921462,-91.065832
4080,HURRICANE ISAAC,LA,2012-08-26 00:00:00+00:00,22,7,2012,Assumption (Parish),833.0,607.0,4.0,0.0,2.0,204.0,43.0,1.0,8.0,22007,29.921462,-91.065832
1786,HURRICANE GUSTAV ,LA,2008-09-01 00:00:00+00:00,22,7,2008,Assumption (Parish),3654.0,1920.0,101.0,20.0,52.0,1202.0,0.0,0.0,0.0,22007,29.921462,-91.065832
1607,HURRICANE RITA ,LA,2005-09-23 00:00:00+00:00,22,7,2005,Assumption (Parish),1.0,0.0,0.0,0.0,0.0,,,,,22007,29.921462,-91.065832
1603,HURRICANE KATRINA,LA,2005-08-29 00:00:00+00:00,22,7,2005,Assumption (Parish),2727.0,1600.0,20.0,3.0,5.0,1271.0,0.0,0.0,0.0,22007,29.921462,-91.065832
4817,HURRICANE FRANCINE,LA,2024-09-09 00:00:00+00:00,22,7,2024,Assumption (Parish),1902.0,1079.0,92.0,4.0,8.0,565.0,106.0,1.0,0.0,22007,29.921462,-91.065832
4611,HURRICANE IDA,LA,2021-08-26 00:00:00+00:00,22,33,2021,East Baton Rouge (Parish),35722.0,3551.0,163.0,16.0,13.0,55273.0,2604.0,69.0,0.0,22033,30.460289,-91.100064
4080,HURRICANE ISAAC,LA,2012-08-26 00:00:00+00:00,22,33,2012,East Baton Rouge (Parish),2383.0,1216.0,8.0,2.0,0.0,3055.0,359.0,14.0,72.0,22033,30.460289,-91.100064
1786,HURRICANE GUSTAV ,LA,2008-09-01 00:00:00+00:00,22,33,2008,East Baton Rouge (Parish),26837.0,9800.0,153.0,56.0,91.0,26897.0,0.0,0.0,0.0,22033,30.460289,-91.100064
